session_id,session_date,city,station_id,operator,charger_type,energy_kwh,duration_min,revenue
9628,2024-06-10,Mumbai,MUM-02,ChargeGrid,Fast,15.95,88.7,350.9
9629,2024-06-10,Mumbai,MUM-02,ChargeGrid,Fast,23.32,103.1,513.04
9630,2024-06-10,Mumbai,MUM-02,ChargeGrid,Standard,33.02,55.0,396.24
9631,2024-06-10,Mumbai,MUM-02,ChargeGrid,Standard,9.49,95.8,113.88
9632,2024-06-10,Mumbai,MUM-02,VoltNow,Standard,28.9,95.3,346.8
9633,2024-06-10,Mumbai,MUM-03,VoltNow,Fast,23.24,72.6,511.28
9634,2024-06-10,Mumbai,MUM-03,ChargeGrid,Standard,13.09,58.6,157.08
9635,2024-06-10,Mumbai,MUM-03,VoltNow,Standard,27.79,106.1,333.48
9636,2024-06-10,Mumbai,MUM-03,VoltNow,Fast,23.23,114.7,511.06
9637,2024-06-10,Mumbai,MUM-03,ChargeGrid,Standard,23.91,33.4,286.92
9638,2024-06-10,Hyderabad,HYD-01,ChargeGrid,Fast,21.39,36.5,470.58
9639,2024-06-10,Hyderabad,HYD-01,ChargeGrid,Fast,23.96,44.7,527.12
9640,2024-06-10,Hyderabad,HYD-01,VoltNow,Standard,34.89,75.0,418.68
9641,2024-06-10,Hyderabad,HYD-01,VoltNow,Fast,25.34,88.9,557.48
9642,2024-06-10,Hyderabad,HYD-01,VoltNow,Fast,25.56,118.1,562.32
9643,2024-06-10,Hyderabad,HYD-01,ChargeGrid,Fast,24.61,86.9,541.42
9644,2024-06-10,Hyderabad,HYD-01,VoltNow,Standard,16.89,104.4,202.68
9645,2024-06-10,Hyderabad,HYD-02,VoltNow,Fast,28.93,73.6,636.46
9646,2024-06-10,Hyderabad,HYD-02,VoltNow,Standard,24.5,71.3,294.0
9647,2024-06-10,Hyderabad,HYD-02,ChargeGrid,Fast,30.99,97.0,681.78
9648,2024-06-10,Hyderabad,HYD-02,VoltNow,Fast,33.49,76.4,736.78
9649,2024-06-10,Hyderabad,HYD-02,VoltNow,Fast,21.62,94.5,475.64
9650,2024-06-10,Hyderabad,HYD-02,VoltNow,Standard,31.58,77.1,378.96
9651,2024-06-11,Bengaluru,BLR-01,ChargeGrid,Fast,30.74,83.5,676.28
9652,2024-06-11,Bengaluru,BLR-01,ChargeGrid,Standard,29.81,80.0,357.72
9653,2024-06-11,Bengaluru,BLR-01,VoltNow,Fast,19.17,108.5,421.74
9654,2024-06-11,Bengaluru,BLR-01,VoltNow,Standard,16.47,73.6,197.64
9655,2024-06-11,Bengaluru,BLR-01,ChargeGrid,Standard,19.94,65.0,239.28
9656,2024-06-11,Bengaluru,BLR-01,VoltNow,Fast,18.55,113.0,408.1
9657,2024-06-11,Bengaluru,BLR-01,ChargeGrid,Standard,10.55,106.3,126.6
9658,2024-06-11,Bengaluru,BLR-02,ChargeGrid,Fast,9.76,22.8,214.72
9659,2024-06-11,Bengaluru,BLR-02,VoltNow,Fast,10.92,54.4,240.24
9660,2024-06-11,Bengaluru,BLR-02,ChargeGrid,Standard,25.71,60.9,308.52
9661,2024-06-11,Bengaluru,BLR-02,VoltNow,Standard,18.61,114.1,223.32
9662,2024-06-11,Bengaluru,BLR-02,VoltNow,Fast,12.77,110.8,280.94
9663,2024-06-11,Bengaluru,BLR-02,ChargeGrid,Standard,20.18,38.3,242.16
9664,2024-06-11,Bengaluru,BLR-02,VoltNow,Fast,23.63,86.5,519.86
9665,2024-06-11,Bengaluru,BLR-02,VoltNow,Standard,23.86,113.1,286.32
9666,2024-06-11,Bengaluru,BLR-03,VoltNow,Standard,32.77,89.1,393.24
9667,2024-06-11,Bengaluru,BLR-03,VoltNow,Fast,29.31,111.6,644.82
9668,2024-06-11,Bengaluru,BLR-03,ChargeGrid,Standard,11.55,108.4,138.6
9669,2024-06-11,Bengaluru,BLR-03,VoltNow,Standard,13.1,31.7,157.2
9670,2024-06-11,Bengaluru,BLR-03,ChargeGrid,Fast,6.87,91.7,151.14
9671,2024-06-11,Bengaluru,BLR-03,ChargeGrid,Fast,15.35,109.9,337.7
9672,2024-06-11,Delhi,DEL-01,VoltNow,Standard,14.41,44.8,172.92
9673,2024-06-11,Delhi,DEL-01,VoltNow,Fast,31.75,32.6,698.5
9674,2024-06-11,Delhi,DEL-01,VoltNow,Standard,23.93,53.9,287.16
9675,2024-06-11,Delhi,DEL-01,ChargeGrid,Fast,26.19,106.2,576.18
9676,2024-06-11,Delhi,DEL-01,ChargeGrid,Standard,26.45,27.2,317.4
9677,2024-06-11,Delhi,DEL-02,VoltNow,Fast,26.5,60.9,583.0
9678,2024-06-11,Delhi,DEL-02,ChargeGrid,Fast,21.18,39.7,465.96
9679,2024-06-11,Delhi,DEL-02,ChargeGrid,Fast,18.9,61.3,415.8
9680,2024-06-11,Delhi,DEL-02,VoltNow,Fast,31.11,39.9,684.42
9681,2024-06-11,Delhi,DEL-02,VoltNow,Fast,8.03,101.3,176.66
9682,2024-06-11,Delhi,DEL-02,VoltNow,Standard,9.53,56.0,114.36
9683,2024-06-11,Mumbai,MUM-01,ChargeGrid,Standard,21.65,83.2,259.8
9684,2024-06-11,Mumbai,MUM-01,ChargeGrid,Fast,8.44,35.7,185.68
9685,2024-06-11,Mumbai,MUM-01,ChargeGrid,Standard,9.52,93.5,114.24
9686,2024-06-11,Mumbai,MUM-01,VoltNow,Fast,19.16,38.4,421.52
9687,2024-06-11,Mumbai,MUM-02,ChargeGrid,Fast,30.1,84.3,662.2
9688,2024-06-11,Mumbai,MUM-02,ChargeGrid,Fast,9.2,47.5,202.4
9689,2024-06-11,Mumbai,MUM-02,VoltNow,Fast,13.94,40.6,306.68
9690,2024-06-11,Mumbai,MUM-02,ChargeGrid,Fast,25.71,47.7,565.62
9691,2024-06-11,Mumbai,MUM-02,VoltNow,Fast,12.65,54.8,278.3
9692,2024-06-11,Mumbai,MUM-03,ChargeGrid,Fast,31.44,99.2,691.68
9693,2024-06-11,Mumbai,MUM-03,ChargeGrid,Standard,33.3,62.3,399.6
9694,2024-06-11,Mumbai,MUM-03,VoltNow,Standard,30.41,116.0,364.92
9695,2024-06-11,Hyderabad,HYD-01,ChargeGrid,Standard,21.44,32.2,257.28
9696,2024-06-11,Hyderabad,HYD-01,ChargeGrid,Fast,15.39,96.7,338.58
9697,2024-06-11,Hyderabad,HYD-01,VoltNow,Standard,32.64,26.8,391.68
9698,2024-06-11,Hyderabad,HYD-01,VoltNow,Fast,32.56,63.9,716.32
9699,2024-06-11,Hyderabad,HYD-01,VoltNow,Standard,14.87,40.7,178.44
9700,2024-06-11,Hyderabad,HYD-02,ChargeGrid,Fast,26.49,48.0,582.78
9701,2024-06-11,Hyderabad,HYD-02,VoltNow,Standard,6.57,34.7,78.84
9702,2024-06-11,Hyderabad,HYD-02,ChargeGrid,Fast,20.87,86.4,459.14
9703,2024-06-11,Hyderabad,HYD-02,VoltNow,Fast,12.9,45.5,283.8
9704,2024-06-11,Hyderabad,HYD-02,ChargeGrid,Fast,28.44,64.2,625.68
9705,2024-06-12,Bengaluru,BLR-01,ChargeGrid,Standard,10.18,43.7,122.16
9706,2024-06-12,Bengaluru,BLR-01,ChargeGrid,Standard,11.23,103.5,134.76
9707,2024-06-12,Bengaluru,BLR-01,VoltNow,Fast,23.57,63.6,518.54
9708,2024-06-12,Bengaluru,BLR-02,ChargeGrid,Fast,16.52,70.1,363.44
9709,2024-06-12,Bengaluru,BLR-02,ChargeGrid,Fast,20.28,67.1,446.16
9710,2024-06-12,Bengaluru,BLR-02,ChargeGrid,Standard,33.7,29.2,404.4
9711,2024-06-12,Bengaluru,BLR-02,ChargeGrid,Fast,21.5,106.9,473.0
9712,2024-06-12,Bengaluru,BLR-02,ChargeGrid,Fast,30.49,23.6,670.78
9713,2024-06-12,Bengaluru,BLR-02,ChargeGrid,Fast,33.7,66.7,741.4
9714,2024-06-12,Bengaluru,BLR-03,VoltNow,Fast,8.12,81.3,178.64
9715,2024-06-12,Bengaluru,BLR-03,ChargeGrid,Standard,7.4,113.1,88.8
9716,2024-06-12,Bengaluru,BLR-03,VoltNow,Fast,29.66,115.5,652.52
9717,2024-06-12,Delhi,DEL-01,ChargeGrid,Fast,11.67,84.8,256.74
9718,2024-06-12,Delhi,DEL-01,VoltNow,Fast,13.88,25.4,305.36
9719,2024-06-12,Delhi,DEL-01,VoltNow,Standard,23.08,45.0,276.96
9720,2024-06-12,Delhi,DEL-01,ChargeGrid,Standard,31.07,37.9,372.84
9721,2024-06-12,Delhi,DEL-01,ChargeGrid,Standard,21.79,112.1,261.48
9722,2024-06-12,Delhi,DEL-02,VoltNow,Fast,15.83,69.5,348.26
9723,2024-06-12,Delhi,DEL-02,VoltNow,Fast,23.18,40.0,509.96
9724,2024-06-12,Delhi,DEL-02,ChargeGrid,Fast,8.99,41.5,197.78
9725,2024-06-12,Delhi,DEL-02,ChargeGrid,Fast,9.21,57.8,202.62
9726,2024-06-12,Mumbai,MUM-01,ChargeGrid,Standard,12.22,95.9,146.64
9727,2024-06-12,Mumbai,MUM-01,VoltNow,Standard,15.86,109.9,190.32
9728,2024-06-12,Mumbai,MUM-01,ChargeGrid,Fast,25.36,74.6,557.92
9729,2024-06-12,Mumbai,MUM-01,VoltNow,Standard,34.81,74.4,417.72
9730,2024-06-12,Mumbai,MUM-01,ChargeGrid,Standard,15.34,37.0,184.08
9731,2024-06-12,Mumbai,MUM-01,VoltNow,Standard,23.93,40.0,287.16
9732,2024-06-12,Mumbai,MUM-01,ChargeGrid,Fast,31.37,38.6,690.14
9733,2024-06-12,Mumbai,MUM-01,VoltNow,Standard,28.43,47.5,341.16
9734,2024-06-12,Mumbai,MUM-01,ChargeGrid,Standard,25.57,118.7,306.84
9735,2024-06-12,Mumbai,MUM-02,VoltNow,Fast,33.74,61.2,742.28
9736,2024-06-12,Mumbai,MUM-02,ChargeGrid,Fast,34.37,115.7,756.14
9737,2024-06-12,Mumbai,MUM-02,ChargeGrid,Standard,29.53,54.2,354.36
9738,2024-06-12,Mumbai,MUM-02,VoltNow,Standard,14.38,38.8,172.56
9739,2024-06-12,Mumbai,MUM-02,VoltNow,Standard,34.14,29.8,409.68
9740,2024-06-12,Mumbai,MUM-03,ChargeGrid,Standard,31.42,80.6,377.04
9741,2024-06-12,Mumbai,MUM-03,ChargeGrid,Standard,34.48,108.8,413.76
9742,2024-06-12,Mumbai,MUM-03,ChargeGrid,Standard,26.2,85.7,314.4
9743,2024-06-12,Mumbai,MUM-03,ChargeGrid,Standard,16.31,44.9,195.72
9744,2024-06-12,Mumbai,MUM-03,VoltNow,Standard,11.75,43.9,141.0
9745,2024-06-12,Mumbai,MUM-03,VoltNow,Fast,13.7,27.1,301.4
9746,2024-06-12,Mumbai,MUM-03,ChargeGrid,Fast,27.24,101.0,599.28
9747,2024-06-12,Hyderabad,HYD-01,ChargeGrid,Fast,30.5,28.3,671.0
9748,2024-06-12,Hyderabad,HYD-01,ChargeGrid,Standard,23.6,47.6,283.2
9749,2024-06-12,Hyderabad,HYD-01,ChargeGrid,Standard,8.62,74.0,103.44
9750,2024-06-12,Hyderabad,HYD-01,VoltNow,Fast,10.41,61.8,229.02
9751,2024-06-12,Hyderabad,HYD-01,VoltNow,Fast,27.54,108.3,605.88
9752,2024-06-12,Hyderabad,HYD-01,ChargeGrid,Fast,6.88,91.4,151.36
9753,2024-06-12,Hyderabad,HYD-01,VoltNow,Fast,18.18,78.6,399.96
9754,2024-06-12,Hyderabad,HYD-02,ChargeGrid,Fast,34.73,70.9,764.06
9755,2024-06-12,Hyderabad,HYD-02,VoltNow,Fast,15.45,101.9,339.9
9756,2024-06-12,Hyderabad,HYD-02,ChargeGrid,Fast,6.79,89.5,149.38
9757,2024-06-12,Hyderabad,HYD-02,VoltNow,Fast,14.54,67.1,319.88
9758,2024-06-12,Hyderabad,HYD-02,ChargeGrid,Fast,23.0,86.9,506.0
9759,2024-06-12,Hyderabad,HYD-02,VoltNow,Fast,6.81,21.6,149.82
9760,2024-06-13,Bengaluru,BLR-01,ChargeGrid,Standard,8.39,21.3,100.68
9761,2024-06-13,Bengaluru,BLR-01,VoltNow,Standard,15.77,51.5,189.24
9762,2024-06-13,Bengaluru,BLR-01,ChargeGrid,Fast,8.87,115.8,195.14
9763,2024-06-13,Bengaluru,BLR-01,VoltNow,Fast,15.94,98.9,350.68
9764,2024-06-13,Bengaluru,BLR-01,ChargeGrid,Standard,20.7,82.6,248.4
9765,2024-06-13,Bengaluru,BLR-01,VoltNow,Fast,9.28,101.7,204.16
9766,2024-06-13,Bengaluru,BLR-02,VoltNow,Standard,30.37,33.4,364.44
9767,2024-06-13,Bengaluru,BLR-02,VoltNow,Standard,25.82,49.0,309.84
9768,2024-06-13,Bengaluru,BLR-02,VoltNow,Standard,6.51,91.4,78.12
9769,2024-06-13,Bengaluru,BLR-02,VoltNow,Standard,7.22,85.1,86.64
9770,2024-06-13,Bengaluru,BLR-02,ChargeGrid,Standard,10.41,52.4,124.92
9771,2024-06-13,Bengaluru,BLR-03,ChargeGrid,Fast,22.77,30.8,500.94
9772,2024-06-13,Bengaluru,BLR-03,ChargeGrid,Standard,9.58,91.6,114.96
9773,2024-06-13,Bengaluru,BLR-03,ChargeGrid,Standard,6.14,73.3,73.68
9774,2024-06-13,Bengaluru,BLR-03,VoltNow,Fast,26.3,55.0,578.6
9775,2024-06-13,Bengaluru,BLR-03,ChargeGrid,Fast,28.74,55.2,632.28
9776,2024-06-13,Bengaluru,BLR-03,ChargeGrid,Standard,19.12,36.8,229.44
9777,2024-06-13,Bengaluru,BLR-03,ChargeGrid,Standard,27.81,48.4,333.72
9778,2024-06-13,Bengaluru,BLR-03,VoltNow,Fast,17.49,101.0,384.78
9779,2024-06-13,Delhi,DEL-01,ChargeGrid,Standard,8.33,66.6,99.96
9780,2024-06-13,Delhi,DEL-01,VoltNow,Fast,26.43,70.5,581.46
9781,2024-06-13,Delhi,DEL-01,VoltNow,Standard,23.45,21.0,281.4
9782,2024-06-13,Delhi,DEL-01,ChargeGrid,Fast,33.03,72.0,726.66
9783,2024-06-13,Delhi,DEL-01,ChargeGrid,Fast,31.13,88.5,684.86
9784,2024-06-13,Delhi,DEL-01,VoltNow,Fast,28.23,37.3,621.06
9785,2024-06-13,Delhi,DEL-01,ChargeGrid,Standard,9.61,27.9,115.32
9786,2024-06-13,Delhi,DEL-01,ChargeGrid,Fast,27.82,112.2,612.04
9787,2024-06-13,Delhi,DEL-01,VoltNow,Standard,22.93,39.9,275.16
9788,2024-06-13,Delhi,DEL-02,ChargeGrid,Fast,17.36,101.2,381.92
9789,2024-06-13,Delhi,DEL-02,ChargeGrid,Fast,23.87,54.0,525.14
9790,2024-06-13,Delhi,DEL-02,ChargeGrid,Fast,25.27,77.1,555.94
9791,2024-06-13,Mumbai,MUM-01,VoltNow,Fast,15.01,54.0,330.22
9792,2024-06-13,Mumbai,MUM-01,VoltNow,Fast,27.52,101.6,605.44
9793,2024-06-13,Mumbai,MUM-01,ChargeGrid,Fast,20.16,34.2,443.52
9794,2024-06-13,Mumbai,MUM-01,ChargeGrid,Fast,15.29,61.5,336.38
9795,2024-06-13,Mumbai,MUM-01,VoltNow,Fast,28.98,95.8,637.56
9796,2024-06-13,Mumbai,MUM-01,VoltNow,Fast,34.07,116.5,749.54
9797,2024-06-13,Mumbai,MUM-01,ChargeGrid,Standard,24.99,101.2,299.88
9798,2024-06-13,Mumbai,MUM-01,VoltNow,Fast,18.07,25.1,397.54
9799,2024-06-13,Mumbai,MUM-02,VoltNow,Fast,8.37,118.0,184.14
9800,2024-06-13,Mumbai,MUM-02,ChargeGrid,Fast,26.98,116.3,593.56
9801,2024-06-13,Mumbai,MUM-02,VoltNow,Fast,8.33,47.2,183.26
9802,2024-06-13,Mumbai,MUM-03,ChargeGrid,Standard,15.18,85.6,182.16
9803,2024-06-13,Mumbai,MUM-03,ChargeGrid,Fast,33.21,28.0,730.62
9804,2024-06-13,Mumbai,MUM-03,ChargeGrid,Fast,16.18,110.4,355.96
9805,2024-06-13,Mumbai,MUM-03,VoltNow,Fast,20.01,35.7,440.22
9806,2024-06-13,Mumbai,MUM-03,ChargeGrid,Fast,31.63,37.9,695.86
9807,2024-06-13,Mumbai,MUM-03,VoltNow,Fast,14.21,115.2,312.62
9808,2024-06-13,Mumbai,MUM-03,VoltNow,Fast,18.32,112.2,403.04
9809,2024-06-13,Mumbai,MUM-03,VoltNow,Fast,17.46,20.9,384.12
9810,2024-06-13,Hyderabad,HYD-01,VoltNow,Fast,16.21,29.0,356.62
9811,2024-06-13,Hyderabad,HYD-01,ChargeGrid,Fast,29.21,45.0,642.62
9812,2024-06-13,Hyderabad,HYD-01,VoltNow,Standard,13.64,33.5,163.68
9813,2024-06-13,Hyderabad,HYD-01,ChargeGrid,Standard,27.18,23.2,326.16
9814,2024-06-13,Hyderabad,HYD-01,ChargeGrid,Standard,13.53,107.8,162.36
9815,2024-06-13,Hyderabad,HYD-01,ChargeGrid,Fast,8.11,47.8,178.42
9816,2024-06-13,Hyderabad,HYD-01,VoltNow,Standard,6.02,103.7,72.24
9817,2024-06-13,Hyderabad,HYD-02,VoltNow,Standard,26.75,33.2,321.0
9818,2024-06-13,Hyderabad,HYD-02,VoltNow,Fast,10.72,74.7,235.84
9819,2024-06-13,Hyderabad,HYD-02,VoltNow,Fast,7.69,105.1,169.18
9820,2024-06-13,Hyderabad,HYD-02,VoltNow,Fast,30.45,77.1,669.9
9821,2024-06-14,Bengaluru,BLR-01,VoltNow,Fast,23.46,68.8,516.12
9822,2024-06-14,Bengaluru,BLR-01,ChargeGrid,Standard,17.09,36.0,205.08
9823,2024-06-14,Bengaluru,BLR-01,VoltNow,Standard,28.45,73.0,341.4
9824,2024-06-14,Bengaluru,BLR-01,VoltNow,Standard,16.81,111.6,201.72
9825,2024-06-14,Bengaluru,BLR-02,VoltNow,Fast,17.81,66.8,391.82
9826,2024-06-14,Bengaluru,BLR-02,VoltNow,Fast,14.22,107.4,312.84
9827,2024-06-14,Bengaluru,BLR-02,ChargeGrid,Fast,28.22,30.2,620.84
9828,2024-06-14,Bengaluru,BLR-02,VoltNow,Fast,23.74,88.6,522.28
9829,2024-06-14,Bengaluru,BLR-02,ChargeGrid,Fast,28.66,98.3,630.52
9830,2024-06-14,Bengaluru,BLR-03,ChargeGrid,Fast,20.62,21.5,453.64
9831,2024-06-14,Bengaluru,BLR-03,VoltNow,Fast,31.8,34.0,699.6
9832,2024-06-14,Bengaluru,BLR-03,ChargeGrid,Standard,9.47,66.4,113.64
9833,2024-06-14,Bengaluru,BLR-03,ChargeGrid,Standard,19.2,37.1,230.4
9834,2024-06-14,Bengaluru,BLR-03,VoltNow,Fast,28.42,76.5,625.24
9835,2024-06-14,Bengaluru,BLR-03,ChargeGrid,Fast,15.83,25.0,348.26
9836,2024-06-14,Bengaluru,BLR-03,VoltNow,Fast,24.33,91.5,535.26
9837,2024-06-14,Bengaluru,BLR-03,ChargeGrid,Standard,29.59,78.1,355.08
9838,2024-06-14,Delhi,DEL-01,VoltNow,Fast,6.51,65.0,143.22
9839,2024-06-14,Delhi,DEL-01,VoltNow,Standard,6.28,52.5,75.36
9840,2024-06-14,Delhi,DEL-01,VoltNow,Standard,24.32,78.8,291.84
9841,2024-06-14,Delhi,DEL-01,ChargeGrid,Fast,15.01,106.8,330.22
9842,2024-06-14,Delhi,DEL-02,VoltNow,Fast,11.76,68.8,258.72
9843,2024-06-14,Delhi,DEL-02,ChargeGrid,Standard,30.38,103.8,364.56
9844,2024-06-14,Delhi,DEL-02,VoltNow,Standard,23.66,64.7,283.92
9845,2024-06-14,Delhi,DEL-02,ChargeGrid,Standard,24.09,29.4,289.08
9846,2024-06-14,Delhi,DEL-02,VoltNow,Standard,12.64,23.5,151.68
9847,2024-06-14,Delhi,DEL-02,VoltNow,Standard,22.3,109.8,267.6
9848,2024-06-14,Delhi,DEL-02,VoltNow,Fast,29.11,106.1,640.42
9849,2024-06-14,Delhi,DEL-02,ChargeGrid,Standard,12.25,83.2,147.0
9850,2024-06-14,Delhi,DEL-02,ChargeGrid,Standard,17.22,66.4,206.64
9851,2024-06-14,Mumbai,MUM-01,VoltNow,Standard,29.54,98.2,354.48
9852,2024-06-14,Mumbai,MUM-01,VoltNow,Fast,33.18,89.3,729.96
9853,2024-06-14,Mumbai,MUM-01,ChargeGrid,Fast,7.9,26.0,173.8
9854,2024-06-14,Mumbai,MUM-02,ChargeGrid,Fast,18.29,23.9,402.38
9855,2024-06-14,Mumbai,MUM-02,VoltNow,Fast,11.77,25.4,258.94
9856,2024-06-14,Mumbai,MUM-02,VoltNow,Fast,12.77,70.6,280.94
9857,2024-06-14,Mumbai,MUM-02,VoltNow,Standard,25.39,79.9,304.68
9858,2024-06-14,Mumbai,MUM-03,VoltNow,Standard,27.41,30.5,328.92
9859,2024-06-14,Mumbai,MUM-03,VoltNow,Fast,17.37,101.4,382.14
9860,2024-06-14,Mumbai,MUM-03,VoltNow,Standard,33.15,84.4,397.8
9861,2024-06-14,Mumbai,MUM-03,ChargeGrid,Standard,28.12,95.9,337.44
9862,2024-06-14,Hyderabad,HYD-01,ChargeGrid,Standard,23.23,48.2,278.76
9863,2024-06-14,Hyderabad,HYD-01,VoltNow,Fast,21.83,83.6,480.26
9864,2024-06-14,Hyderabad,HYD-01,VoltNow,Fast,16.83,20.0,370.26
9865,2024-06-14,Hyderabad,HYD-02,VoltNow,Standard,18.62,103.0,223.44
9866,2024-06-14,Hyderabad,HYD-02,ChargeGrid,Fast,15.72,55.1,345.84
9867,2024-06-14,Hyderabad,HYD-02,ChargeGrid,Standard,28.47,25.0,341.64
9868,2024-06-14,Hyderabad,HYD-02,VoltNow,Standard,10.07,56.8,120.84
9869,2024-06-14,Hyderabad,HYD-02,VoltNow,Fast,19.44,39.3,427.68
9870,2024-06-14,Hyderabad,HYD-02,VoltNow,Standard,29.76,112.2,357.12
9871,2024-06-14,Hyderabad,HYD-02,VoltNow,Fast,9.67,61.4,212.74
9872,2024-06-14,Hyderabad,HYD-02,VoltNow,Fast,7.87,84.3,173.14
9873,2024-06-15,Bengaluru,BLR-01,VoltNow,Standard,22.68,67.9,272.16
9874,2024-06-15,Bengaluru,BLR-01,VoltNow,Fast,21.62,68.8,475.64
9875,2024-06-15,Bengaluru,BLR-01,ChargeGrid,Fast,31.79,33.5,699.38
9876,2024-06-15,Bengaluru,BLR-01,VoltNow,Fast,20.7,110.6,455.4
9877,2024-06-15,Bengaluru,BLR-01,VoltNow,Standard,10.42,37.9,125.04
9878,2024-06-15,Bengaluru,BLR-01,VoltNow,Standard,18.76,90.6,225.12
9879,2024-06-15,Bengaluru,BLR-01,ChargeGrid,Standard,29.01,112.9,348.12
9880,2024-06-15,Bengaluru,BLR-01,ChargeGrid,Standard,19.7,82.3,236.4
9881,2024-06-15,Bengaluru,BLR-01,VoltNow,Standard,11.1,110.2,133.2
9882,2024-06-15,Bengaluru,BLR-02,VoltNow,Fast,8.65,119.8,190.3
9883,2024-06-15,Bengaluru,BLR-02,ChargeGrid,Standard,8.16,64.0,97.92
9884,2024-06-15,Bengaluru,BLR-02,VoltNow,Standard,34.48,71.0,413.76
9885,2024-06-15,Bengaluru,BLR-03,VoltNow,Fast,13.58,76.6,298.76
9886,2024-06-15,Bengaluru,BLR-03,ChargeGrid,Standard,25.28,81.1,303.36
9887,2024-06-15,Bengaluru,BLR-03,ChargeGrid,Fast,20.65,26.6,454.3
9888,2024-06-15,Bengaluru,BLR-03,ChargeGrid,Standard,7.87,87.7,94.44
9889,2024-06-15,Bengaluru,BLR-03,ChargeGrid,Standard,19.63,87.3,235.56
9890,2024-06-15,Bengaluru,BLR-03,VoltNow,Fast,33.13,60.2,728.86
9891,2024-06-15,Delhi,DEL-01,ChargeGrid,Fast,30.29,26.1,666.38
9892,2024-06-15,Delhi,DEL-01,ChargeGrid,Fast,23.54,57.3,517.88
9893,2024-06-15,Delhi,DEL-01,VoltNow,Fast,18.39,61.1,404.58
9894,2024-06-15,Delhi,DEL-01,ChargeGrid,Standard,20.53,97.6,246.36
9895,2024-06-15,Delhi,DEL-01,ChargeGrid,Fast,12.56,99.8,276.32
9896,2024-06-15,Delhi,DEL-01,ChargeGrid,Fast,8.16,98.5,179.52
9897,2024-06-15,Delhi,DEL-01,VoltNow,Fast,27.1,60.4,596.2
9898,2024-06-15,Delhi,DEL-01,ChargeGrid,Standard,19.75,94.7,237.0
9899,2024-06-15,Delhi,DEL-01,ChargeGrid,Standard,8.4,112.4,100.8
9900,2024-06-15,Delhi,DEL-02,ChargeGrid,Standard,32.04,41.9,384.48
9901,2024-06-15,Delhi,DEL-02,ChargeGrid,Fast,6.97,23.2,153.34
9902,2024-06-15,Delhi,DEL-02,VoltNow,Fast,15.66,44.1,344.52
9903,2024-06-15,Mumbai,MUM-01,ChargeGrid,Standard,27.32,21.7,327.84
9904,2024-06-15,Mumbai,MUM-01,VoltNow,Standard,20.64,105.1,247.68
9905,2024-06-15,Mumbai,MUM-01,VoltNow,Fast,30.67,58.3,674.74
9906,2024-06-15,Mumbai,MUM-01,VoltNow,Fast,30.17,88.5,663.74
9907,2024-06-15,Mumbai,MUM-01,VoltNow,Fast,29.55,95.2,650.1
9908,2024-06-15,Mumbai,MUM-01,VoltNow,Standard,33.73,85.2,404.76
9909,2024-06-15,Mumbai,MUM-01,ChargeGrid,Standard,33.17,105.5,398.04
9910,2024-06-15,Mumbai,MUM-01,ChargeGrid,Fast,24.66,82.4,542.52
9911,2024-06-15,Mumbai,MUM-02,VoltNow,Fast,11.92,92.5,262.24
9912,2024-06-15,Mumbai,MUM-02,VoltNow,Fast,34.48,35.7,758.56
9913,2024-06-15,Mumbai,MUM-02,ChargeGrid,Standard,30.42,36.2,365.04
9914,2024-06-15,Mumbai,MUM-02,VoltNow,Fast,32.51,97.0,715.22
9915,2024-06-15,Mumbai,MUM-02,ChargeGrid,Fast,7.0,103.7,154.0
9916,2024-06-15,Mumbai,MUM-02,ChargeGrid,Fast,32.92,30.5,724.24
9917,2024-06-15,Mumbai,MUM-02,VoltNow,Fast,20.34,26.1,447.48
9918,2024-06-15,Mumbai,MUM-02,VoltNow,Standard,26.99,52.3,323.88
9919,2024-06-15,Mumbai,MUM-02,VoltNow,Fast,32.53,102.1,715.66
9920,2024-06-15,Mumbai,MUM-03,VoltNow,Fast,17.31,111.6,380.82
9921,2024-06-15,Mumbai,MUM-03,ChargeGrid,Fast,29.98,103.7,659.56
9922,2024-06-15,Mumbai,MUM-03,VoltNow,Standard,30.32,88.5,363.84
9923,2024-06-15,Mumbai,MUM-03,ChargeGrid,Fast,13.45,34.4,295.9
9924,2024-06-15,Mumbai,MUM-03,VoltNow,Fast,9.23,76.8,203.06
9925,2024-06-15,Mumbai,MUM-03,ChargeGrid,Standard,20.59,61.7,247.08
9926,2024-06-15,Mumbai,MUM-03,ChargeGrid,Fast,10.69,81.1,235.18
9927,2024-06-15,Hyderabad,HYD-01,ChargeGrid,Fast,9.58,96.1,210.76
9928,2024-06-15,Hyderabad,HYD-01,ChargeGrid,Fast,21.29,27.2,468.38
9929,2024-06-15,Hyderabad,HYD-01,VoltNow,Standard,9.83,36.8,117.96
9930,2024-06-15,Hyderabad,HYD-01,VoltNow,Fast,9.49,89.3,208.78
9931,2024-06-15,Hyderabad,HYD-01,VoltNow,Fast,20.77,62.1,456.94
9932,2024-06-15,Hyderabad,HYD-02,VoltNow,Fast,34.6,62.9,761.2
9933,2024-06-15,Hyderabad,HYD-02,ChargeGrid,Fast,24.26,65.9,533.72
9934,2024-06-15,Hyderabad,HYD-02,ChargeGrid,Fast,30.25,44.3,665.5
9935,2024-06-15,Hyderabad,HYD-02,ChargeGrid,Fast,15.7,63.2,345.4
